Combinations,Mean Squared Error,Mean Absolute Error
"['H index', 'Total Docs. (3years)', 'Total Refs.', 'Ref. / Doc.']",1.0664221582797349,0.9167488535996852
"['H index', 'Total Docs. (2017)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.0678186158841092,0.911093852568641
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Ref. / Doc.']",1.068234241793478,0.9151443304417051
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Ref. / Doc.']",1.0703568705778543,0.9154550345044846
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.0764624366818842,0.891986324201754
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.0833418549328855,0.8927666830670187
"['H index', 'Total Docs. (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.0989565820539708,0.9229403298546085
"['H index', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.1048707172863819,0.938509974889214
"['H index', 'Total Docs. (3years)', 'Ref. / Doc.']",1.1064063698975517,0.9409368136083464
"['H index', 'Total Docs. (3years)', 'Total Refs.', 'Citable Docs. (3years)']",1.1081722522107296,0.9546848711319579
"['H index', 'Total Refs.', 'Citable Docs. (3years)']",1.113437653893189,0.9615422416389326
"['H index', 'Total Refs.', 'Ref. / Doc.']",1.1135209843274632,0.952003210917053
"['H index', 'Total Docs. (2017)', 'Total Refs.', 'Citable Docs. (3years)']",1.1135565398927227,0.9696272615807403
"['H index', 'Total Docs. (2017)', 'Ref. / Doc.']",1.1151829273390146,0.9545327870223649
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Citable Docs. (3years)']",1.1153359001411938,0.9607799377855688
"['H index', 'Ref. / Doc.']",1.1158145858933894,0.951630883074694
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.']",1.120970109904093,0.9742054522614676
"['H index', 'Total Docs. (3years)', 'Total Refs.']",1.121354660878177,0.9667933684756247
"['H index', 'Total Docs. (2017)', 'Total Refs.', 'Ref. / Doc.']",1.133286448047258,0.9586792718315164
"['H index', 'Total Cites (3years)', 'Ref. / Doc.']",1.1373244865560992,0.98109018392142
"['H index', 'Total Docs. (2017)', 'Citable Docs. (3years)']",1.1597997607498691,0.991310347547769
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)']",1.162362184500498,0.996435928815025
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Citable Docs. (3years)']",1.1853742928696003,0.9871560567289572
"['H index', 'Citable Docs. (3years)']",1.202302285135463,1.014543180279523
"['H index', 'Total Refs.', 'Total Cites (3years)', 'Ref. / Doc.']",1.2038036509115184,1.004469181183342
"['H index', 'Total Docs. (3years)']",1.2056211837098378,1.0177619169050134
"['H index', 'Total Docs. (3years)', 'Citable Docs. (3years)']",1.2129091879636744,1.0150128870811466
"['H index', 'Total Docs. (2017)', 'Total Refs.']",1.2152504555265493,1.0278428547187675
"['H index', 'Total Docs. (2017)', 'Total Refs.', 'Total Cites (3years)', 'Ref. / Doc.']",1.2178831117803497,1.0121992424077149
"['H index', 'Total Refs.']",1.224931564925682,1.0346480832179374
"['H index', 'Total Docs. (2017)']",1.2331548594466726,1.038632994875738
"['H index', 'Total Docs. (2017)', 'Total Cites (3years)', 'Ref. / Doc.']",1.2566093442028472,1.0326059401034886
"['H index', 'Total Cites (3years)']",1.274662864949694,1.072023015947641
"['H index', 'Total Refs.', 'Total Cites (3years)']",1.3443175017817806,1.101658175828978
"['H index', 'Total Docs. (2017)', 'Total Refs.', 'Total Cites (3years)']",1.3827458993879305,1.1160324604431753
"['H index', 'Total Docs. (2017)', 'Total Cites (3years)']",1.3855990093184283,1.1155467782931452
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.425916086606883,1.0493766877031172
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.4327162075845916,1.0515966330412598
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Ref. / Doc.']",1.4592046490098713,1.0751433645324457
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Cites (3years)', 'Ref. / Doc.']",1.4786191511610272,1.0809370752400809
"['H index', 'Total Docs. (3years)', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.4997692747752596,1.080180160720951
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.506534705607208,1.1219514951133438
"['H index', 'Total Docs. (2017)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.5154848722019512,1.084059446341254
"['H index', 'Total Docs. (2017)', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.5175176686015894,1.0846349288684636
"['H index', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.539000900283772,1.0871701421335085
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Cites (3years)']",1.5464519770143517,1.1340448251503796
"['H index', 'Total Docs. (3years)', 'Total Cites (3years)', 'Ref. / Doc.']",1.5601566830743714,1.1060841451498562
"['Total Refs.', 'Total Cites (3years)', 'Ref. / Doc.']",1.5722329433264828,1.1643793068477117
"['H index', 'Total Docs. (2017)', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.5769505342198646,1.140148253986504
"['H index', 'Total Docs. (3years)', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.5796106200343012,1.1470579585303728
"['Total Docs. (2017)', 'Total Refs.', 'Total Cites (3years)', 'Ref. / Doc.']",1.5820960100281327,1.168359744855678
"['H index', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Ref. / Doc.']",1.5871241229294415,1.112181538859881
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.6127707278932872,1.142421946467929
"['H index', 'Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)']",1.6183481320015958,1.1482476749719024
"['H index', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.6190565639247578,1.118107739459671
"['H index', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.6222540214096848,1.144729264274183
"['H index', 'Total Docs. (3years)', 'Total Cites (3years)']",1.6242308144465571,1.1569043275114412
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.6477316902312773,1.1590806252993022
"['H index', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)']",1.654757197136319,1.1562117049639562
"['H index', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.6636284652965683,1.1262092683086344
"['H index', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.6737425498074805,1.1691676797741348
"['H index', 'Total Docs. (2017)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.6738258902032,1.1575990053610137
"['Total Cites (3years)', 'Ref. / Doc.']",1.6748031715913154,1.217568571674596
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.7072175139657155,1.1793971380572785
"['H index', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.722265131584809,1.1679851333453564
"['Total Docs. (2017)', 'Total Cites (3years)', 'Ref. / Doc.']",1.7312433748885325,1.2301151786883793
"['Total Docs. (3years)', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.7502614884175105,1.1911438075166043
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Ref. / Doc.']",1.755302967594428,1.208419756285996
"['Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.7795143550286256,1.2007556592103144
"['Total Docs. (2017)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.7913300228690858,1.2134563215574805
"['Total Refs.', 'Total Cites (3years)']",1.8703993063837623,1.3098384713796722
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.875352735563306,1.273584865067791
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Cites (3years)', 'Ref. / Doc.']",1.8803541068699225,1.2472229215840067
"['Total Docs. (2017)', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.8901221311207088,1.2438264620876602
"['Total Docs. (2017)', 'Total Refs.', 'Total Cites (3years)']",1.9076050943506027,1.3230137683467702
"['Total Docs. (3years)', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.9110807566710653,1.2816477360507652
"['Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Ref. / Doc.']",1.9196711167391831,1.2542223136559896
"['Total Docs. (3years)', 'Total Cites (3years)', 'Ref. / Doc.']",1.921696879408781,1.2549089817897707
"['Total Docs. (2017)', 'Total Cites (3years)']",1.9492634209670197,1.334307622668771
"['Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.9533173900059597,1.2563989542173064
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.9552165113637572,1.2936909300810906
"['Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)']",1.9664035026522724,1.2962262431274618
"['Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",1.9806787700914206,1.2652408022312553
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Cites (3years)']",2.0220495267628977,1.3225554077146198
"['Total Docs. (2017)', 'Total Cites (3years)', 'Citable Docs. (3years)']",2.023442476226375,1.3185209680984147
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)']",2.0413855516095913,1.3271751350687186
"['Total Docs. (3years)', 'Total Cites (3years)']",2.054811499223309,1.3281882507088847
"['Total Docs. (2017)', 'Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)']",2.072850267701048,1.3290850380853776
"['Total Cites (3years)', 'Citable Docs. (3years)']",2.075716367150238,1.3292004134043645
"['Total Docs. (3years)', 'Total Refs.', 'Total Cites (3years)']",2.0828953929915905,1.335868100845625
"['Total Refs.', 'Total Cites (3years)', 'Citable Docs. (3years)']",2.1291186239871616,1.3405207664149619
"['Total Docs. (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",2.3918065878868577,1.4461609611953459
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Citable Docs. (3years)', 'Ref. / Doc.']",2.3940490065123554,1.4327124152896658
"['Total Docs. (3years)', 'Total Refs.', 'Citable Docs. (3years)', 'Ref. / Doc.']",2.4000807615068935,1.446868314730479
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Ref. / Doc.']",2.453843918690518,1.4796746939397392
"['Total Docs. (3years)', 'Ref. / Doc.']",2.465318435071768,1.49024116865011
"['Total Docs. (2017)', 'Citable Docs. (3years)', 'Ref. / Doc.']",2.4680638078984303,1.4826195249540814
"['Total Docs. (3years)', 'Total Refs.', 'Ref. / Doc.']",2.4817956271941175,1.4910434687593814
"['Citable Docs. (3years)', 'Ref. / Doc.']",2.484250907196301,1.4984917022704576
"['Total Docs. (2017)', 'Ref. / Doc.']",2.4871338185497875,1.4845249764619355
"['Total Refs.', 'Citable Docs. (3years)', 'Ref. / Doc.']",2.493462578786211,1.4992992435867178
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Citable Docs. (3years)', 'Ref. / Doc.']",2.5102738693008164,1.4183749765837161
"['Total Refs.', 'Ref. / Doc.']",2.5473536713079277,1.5275421629871473
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Ref. / Doc.']",2.5499214547508386,1.461700312596568
"['Total Docs. (2017)', 'Total Refs.', 'Citable Docs. (3years)', 'Ref. / Doc.']",2.5641190320364178,1.46558929969503
"['Total Docs. (2017)', 'Total Refs.', 'Ref. / Doc.']",2.595763797115644,1.469812395665989
"['Total Docs. (3years)', 'Total Refs.', 'Citable Docs. (3years)']",2.8198322340004336,1.6104340185321189
"['Total Docs. (3years)', 'Citable Docs. (3years)']",2.8540942090611883,1.61797063115722
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Citable Docs. (3years)']",2.858358058415623,1.6103984909227855
"['Total Docs. (3years)', 'Total Refs.']",2.861796162557063,1.6334123331495747
"['Total Refs.', 'Citable Docs. (3years)']",2.861911385026187,1.6363548798978609
"['Total Docs. (2017)', 'Total Docs. (3years)']",2.865022734071923,1.6293330292806487
"['Total Docs. (2017)', 'Citable Docs. (3years)']",2.877257652081442,1.6325529991521086
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.', 'Citable Docs. (3years)']",2.877738018070813,1.6127715236548577
"['Total Docs. (2017)', 'Total Docs. (3years)', 'Total Refs.']",2.914566156121016,1.6357434243441615
"['Total Docs. (2017)', 'Total Refs.', 'Citable Docs. (3years)']",2.9232932212822877,1.6384980766936155
"['Total Docs. (2017)', 'Total Refs.']",2.944669970666296,1.6424092708697782
